location,location_name,model,mean ahead,past mean,SD,cutoff,reason excluded
10,Delaware,LANL-GrowthRate,19,30,9,-6,eligible
10,Delaware,MOBS-GLEAM_COVID,36,30,9,-6,eligible
10,Delaware,UCLA-SuEIR,10,30,9,-6,eligible
10,Delaware,USC-SI_kJalpha,26,30,9,-6,eligible
12,Florida,Covid19Sim-Simulator,830,819,97,431.4,eligible
12,Florida,CU-select,783,819,97,431.4,eligible
12,Florida,GT-DeepCOVID,843,819,97,431.4,eligible
12,Florida,JHU_IDD-CovidSP,602,819,97,431.4,eligible
12,Florida,JHUAPL-Bucky,695,819,97,431.4,eligible
12,Florida,JHUAPL-Gecko,734,819,97,431.4,eligible
12,Florida,Karlen-pypm,644,819,97,431.4,eligible
12,Florida,LANL-GrowthRate,494,819,97,431.4,eligible
12,Florida,MOBS-GLEAM_COVID,581,819,97,431.4,eligible
12,Florida,USC-SI_kJalpha,721,819,97,431.4,eligible
13,Georgia,Covid19Sim-Simulator,632,525,76.7,217.9,eligible
13,Georgia,CU-select,472,525,76.7,217.9,eligible
13,Georgia,IHME-CurveFit,349,525,76.7,217.9,eligible
13,Georgia,JHU_IDD-CovidSP,250,525,76.7,217.9,eligible
13,Georgia,JHUAPL-Bucky,504,525,76.7,217.9,eligible
13,Georgia,JHUAPL-Gecko,504,525,76.7,217.9,eligible
13,Georgia,Karlen-pypm,367,525,76.7,217.9,eligible
13,Georgia,LANL-GrowthRate,296,525,76.7,217.9,eligible
13,Georgia,MOBS-GLEAM_COVID,434,525,76.7,217.9,eligible
13,Georgia,USC-SI_kJalpha,458,525,76.7,217.9,eligible
15,Hawaii,Covid19Sim-Simulator,9,4,2,-3.8,eligible
15,Hawaii,CU-select,6,4,2,-3.8,eligible
15,Hawaii,Google_Harvard-CPF,7,4,2,-3.8,eligible
15,Hawaii,IHME-CurveFit,4,4,2,-3.8,eligible
15,Hawaii,JHU_IDD-CovidSP,11,4,2,-3.8,eligible
15,Hawaii,JHUAPL-Bucky,7,4,2,-3.8,eligible
15,Hawaii,JHUAPL-Gecko,2,4,2,-3.8,eligible
15,Hawaii,Karlen-pypm,5,4,2,-3.8,eligible
15,Hawaii,LANL-GrowthRate,5,4,2,-3.8,eligible
15,Hawaii,MOBS-GLEAM_COVID,8,4,2,-3.8,eligible
15,Hawaii,USC-SI_kJalpha,6,4,2,-3.8,eligible
16,Idaho,Covid19Sim-Simulator,28,24,5.3,2.6,eligible
16,Idaho,CU-select,18,24,5.3,2.6,eligible
16,Idaho,Google_Harvard-CPF,10,24,5.3,2.6,eligible
16,Idaho,GT-DeepCOVID,27,24,5.3,2.6,eligible
16,Idaho,IHME-CurveFit,11,24,5.3,2.6,eligible
16,Idaho,JHU_IDD-CovidSP,26,24,5.3,2.6,eligible
16,Idaho,JHUAPL-Bucky,15,24,5.3,2.6,eligible
16,Idaho,JHUAPL-Gecko,21,24,5.3,2.6,eligible
16,Idaho,Karlen-pypm,14,24,5.3,2.6,eligible
16,Idaho,LANL-GrowthRate,10,24,5.3,2.6,eligible
16,Idaho,MOBS-GLEAM_COVID,19,24,5.3,2.6,eligible
16,Idaho,UCLA-SuEIR,5,24,5.3,2.6,eligible
16,Idaho,USC-SI_kJalpha,18,24,5.3,2.6,eligible
17,Illinois,Covid19Sim-Simulator,369,227,46.4,41.2,eligible
17,Illinois,CU-select,205,227,46.4,41.2,eligible
17,Illinois,GT-DeepCOVID,211,227,46.4,41.2,eligible
17,Illinois,IHME-CurveFit,153,227,46.4,41.2,eligible
17,Illinois,JHU_IDD-CovidSP,206,227,46.4,41.2,eligible
17,Illinois,JHUAPL-Bucky,174,227,46.4,41.2,eligible
17,Illinois,JHUAPL-Gecko,173,227,46.4,41.2,eligible
17,Illinois,Karlen-pypm,197,227,46.4,41.2,eligible
17,Illinois,LANL-GrowthRate,144,227,46.4,41.2,eligible
17,Illinois,MOBS-GLEAM_COVID,176,227,46.4,41.2,eligible
17,Illinois,UCLA-SuEIR,189,227,46.4,41.2,eligible
17,Illinois,USC-SI_kJalpha,183,227,46.4,41.2,eligible
18,Indiana,Covid19Sim-Simulator,225,176,24.8,77,eligible
18,Indiana,CU-select,141,176,24.8,77,eligible
18,Indiana,JHU_IDD-CovidSP,120,176,24.8,77,eligible
18,Indiana,JHUAPL-Bucky,90,176,24.8,77,eligible
18,Indiana,JHUAPL-Gecko,142,176,24.8,77,eligible
18,Indiana,Karlen-pypm,112,176,24.8,77,eligible
18,Indiana,LANL-GrowthRate,100,176,24.8,77,eligible
18,Indiana,MOBS-GLEAM_COVID,119,176,24.8,77,eligible
18,Indiana,USC-SI_kJalpha,120,176,24.8,77,eligible
19,Iowa,Covid19Sim-Simulator,53,49,11.3,3.5,eligible
19,Iowa,CU-select,46,49,11.3,3.5,eligible
19,Iowa,Google_Harvard-CPF,10,49,11.3,3.5,eligible
19,Iowa,GT-DeepCOVID,62,49,11.3,3.5,eligible
19,Iowa,IHME-CurveFit,38,49,11.3,3.5,eligible
19,Iowa,JHU_IDD-CovidSP,56,49,11.3,3.5,eligible
19,Iowa,JHUAPL-Bucky,37,49,11.3,3.5,eligible
19,Iowa,JHUAPL-Gecko,61,49,11.3,3.5,eligible
19,Iowa,Karlen-pypm,38,49,11.3,3.5,eligible
19,Iowa,LANL-GrowthRate,27,49,11.3,3.5,eligible
19,Iowa,MOBS-GLEAM_COVID,41,49,11.3,3.5,eligible
19,Iowa,UCLA-SuEIR,35,49,11.3,3.5,eligible
19,Iowa,USC-SI_kJalpha,39,49,11.3,3.5,eligible
20,Kansas,Covid19Sim-Simulator,81,73,12.9,21.1,eligible
20,Kansas,CU-select,67,73,12.9,21.1,eligible
20,Kansas,Google_Harvard-CPF,26,73,12.9,21.1,eligible
20,Kansas,GT-DeepCOVID,65,73,12.9,21.1,eligible
20,Kansas,IHME-CurveFit,46,73,12.9,21.1,eligible
20,Kansas,JHU_IDD-CovidSP,58,73,12.9,21.1,eligible
20,Kansas,JHUAPL-Bucky,43,73,12.9,21.1,eligible
20,Kansas,JHUAPL-Gecko,44,73,12.9,21.1,eligible
20,Kansas,Karlen-pypm,50,73,12.9,21.1,eligible
20,Kansas,LANL-GrowthRate,39,73,12.9,21.1,eligible
20,Kansas,MOBS-GLEAM_COVID,90,73,12.9,21.1,eligible
20,Kansas,USC-SI_kJalpha,57,73,12.9,21.1,eligible
21,Kentucky,Covid19Sim-Simulator,197,311,42.5,140.7,eligible
21,Kentucky,CU-select,294,311,42.5,140.7,eligible
21,Kentucky,GT-DeepCOVID,345,311,42.5,140.7,eligible
21,Kentucky,JHUAPL-Bucky,145,311,42.5,140.7,eligible
21,Kentucky,JHUAPL-Gecko,272,311,42.5,140.7,eligible
21,Kentucky,Karlen-pypm,254,311,42.5,140.7,eligible
21,Kentucky,LANL-GrowthRate,223,311,42.5,140.7,eligible
21,Kentucky,USC-SI_kJalpha,283,311,42.5,140.7,eligible
22,Louisiana,Covid19Sim-Simulator,209,137,24.5,38.9,eligible
22,Louisiana,CU-select,156,137,24.5,38.9,eligible
22,Louisiana,GT-DeepCOVID,154,137,24.5,38.9,eligible
22,Louisiana,IHME-CurveFit,86,137,24.5,38.9,eligible
22,Louisiana,JHU_IDD-CovidSP,95,137,24.5,38.9,eligible
22,Louisiana,JHUAPL-Bucky,145,137,24.5,38.9,eligible
22,Louisiana,JHUAPL-Gecko,95,137,24.5,38.9,eligible
22,Louisiana,Karlen-pypm,109,137,24.5,38.9,eligible
22,Louisiana,LANL-GrowthRate,93,137,24.5,38.9,eligible
22,Louisiana,MOBS-GLEAM_COVID,128,137,24.5,38.9,eligible
22,Louisiana,UCLA-SuEIR,42,137,24.5,38.9,eligible
22,Louisiana,USC-SI_kJalpha,134,137,24.5,38.9,eligible
23,Maine,Covid19Sim-Simulator,24,11,3.7,-3.5,eligible
23,Maine,CU-select,10,11,3.7,-3.5,eligible
23,Maine,Google_Harvard-CPF,7,11,3.7,-3.5,eligible
23,Maine,GT-DeepCOVID,16,11,3.7,-3.5,eligible
23,Maine,IHME-CurveFit,9,11,3.7,-3.5,eligible
23,Maine,JHUAPL-Bucky,15,11,3.7,-3.5,eligible
23,Maine,JHUAPL-Gecko,9,11,3.7,-3.5,eligible
23,Maine,Karlen-pypm,8,11,3.7,-3.5,eligible
23,Maine,LANL-GrowthRate,7,11,3.7,-3.5,eligible
23,Maine,MOBS-GLEAM_COVID,9,11,3.7,-3.5,eligible
23,Maine,UCLA-SuEIR,12,11,3.7,-3.5,eligible
23,Maine,USC-SI_kJalpha,10,11,3.7,-3.5,eligible
24,Maryland,Covid19Sim-Simulator,217,183,23.1,90.2,eligible
24,Maryland,CU-select,135,183,23.1,90.2,eligible
24,Maryland,JHU_IDD-CovidSP,102,183,23.1,90.2,eligible
24,Maryland,JHUAPL-Bucky,121,183,23.1,90.2,eligible
24,Maryland,JHUAPL-Gecko,155,183,23.1,90.2,eligible
24,Maryland,Karlen-pypm,148,183,23.1,90.2,eligible
24,Maryland,LANL-GrowthRate,107,183,23.1,90.2,eligible
24,Maryland,MOBS-GLEAM_COVID,164,183,23.1,90.2,eligible
24,Maryland,UCLA-SuEIR,122,183,23.1,90.2,eligible
24,Maryland,USC-SI_kJalpha,141,183,23.1,90.2,eligible
25,Massachusetts,Covid19Sim-Simulator,237,179,28.6,64.7,eligible
25,Massachusetts,CU-select,153,179,28.6,64.7,eligible
25,Massachusetts,GT-DeepCOVID,193,179,28.6,64.7,eligible
25,Massachusetts,IHME-CurveFit,70,179,28.6,64.7,eligible
25,Massachusetts,JHU_IDD-CovidSP,114,179,28.6,64.7,eligible
25,Massachusetts,JHUAPL-Bucky,126,179,28.6,64.7,eligible
25,Massachusetts,JHUAPL-Gecko,156,179,28.6,64.7,eligible
25,Massachusetts,Karlen-pypm,125,179,28.6,64.7,eligible
25,Massachusetts,LANL-GrowthRate,119,179,28.6,64.7,eligible
25,Massachusetts,MOBS-GLEAM_COVID,141,179,28.6,64.7,eligible
25,Massachusetts,UCLA-SuEIR,130,179,28.6,64.7,eligible
25,Massachusetts,USC-SI_kJalpha,149,179,28.6,64.7,eligible
26,Michigan,Covid19Sim-Simulator,205,145,24.1,48.9,eligible
26,Michigan,CU-select,143,145,24.1,48.9,eligible
26,Michigan,GT-DeepCOVID,129,145,24.1,48.9,eligible
26,Michigan,IHME-CurveFit,72,145,24.1,48.9,eligible
26,Michigan,JHU_IDD-CovidSP,168,145,24.1,48.9,eligible
26,Michigan,JHUAPL-Bucky,138,145,24.1,48.9,eligible
26,Michigan,JHUAPL-Gecko,106,145,24.1,48.9,eligible
26,Michigan,Karlen-pypm,111,145,24.1,48.9,eligible
26,Michigan,LANL-GrowthRate,93,145,24.1,48.9,eligible
26,Michigan,MOBS-GLEAM_COVID,106,145,24.1,48.9,eligible
26,Michigan,UCLA-SuEIR,92,145,24.1,48.9,eligible
26,Michigan,USC-SI_kJalpha,122,145,24.1,48.9,eligible
27,Minnesota,Covid19Sim-Simulator,60,52,12.3,2.8,eligible
27,Minnesota,CU-select,50,52,12.3,2.8,eligible
27,Minnesota,Google_Harvard-CPF,5,52,12.3,2.8,eligible
27,Minnesota,GT-DeepCOVID,53,52,12.3,2.8,eligible
27,Minnesota,IHME-CurveFit,18,52,12.3,2.8,eligible
27,Minnesota,JHU_IDD-CovidSP,74,52,12.3,2.8,eligible
27,Minnesota,JHUAPL-Bucky,43,52,12.3,2.8,eligible
27,Minnesota,JHUAPL-Gecko,49,52,12.3,2.8,eligible
27,Minnesota,Karlen-pypm,32,52,12.3,2.8,eligible
27,Minnesota,LANL-GrowthRate,34,52,12.3,2.8,eligible
27,Minnesota,MOBS-GLEAM_COVID,33,52,12.3,2.8,eligible
27,Minnesota,USC-SI_kJalpha,37,52,12.3,2.8,eligible
28,Mississippi,Covid19Sim-Simulator,139,71,17.1,3.2,eligible
28,Mississippi,CU-select,76,71,17.1,3.2,eligible
28,Mississippi,Google_Harvard-CPF,19,71,17.1,3.2,eligible
28,Mississippi,IHME-CurveFit,60,71,17.1,3.2,eligible
28,Mississippi,JHU_IDD-CovidSP,61,71,17.1,3.2,eligible
28,Mississippi,JHUAPL-Bucky,81,71,17.1,3.2,eligible
28,Mississippi,JHUAPL-Gecko,47,71,17.1,3.2,eligible
28,Mississippi,Karlen-pypm,51,71,17.1,3.2,eligible
28,Mississippi,LANL-GrowthRate,40,71,17.1,3.2,eligible
28,Mississippi,MOBS-GLEAM_COVID,84,71,17.1,3.2,eligible
28,Mississippi,UCLA-SuEIR,72,71,17.1,3.2,eligible
28,Mississippi,USC-SI_kJalpha,78,71,17.1,3.2,eligible
29,Missouri,Covid19Sim-Simulator,233,131,31.8,4,eligible
29,Missouri,CU-select,127,131,31.8,4,eligible
29,Missouri,Google_Harvard-CPF,22,131,31.8,4,eligible
29,Missouri,GT-DeepCOVID,154,131,31.8,4,eligible
29,Missouri,IHME-CurveFit,52,131,31.8,4,eligible
29,Missouri,JHU_IDD-CovidSP,99,131,31.8,4,eligible
29,Missouri,JHUAPL-Bucky,124,131,31.8,4,eligible
29,Missouri,JHUAPL-Gecko,97,131,31.8,4,eligible
29,Missouri,Karlen-pypm,116,131,31.8,4,eligible
29,Missouri,LANL-GrowthRate,79,131,31.8,4,eligible
29,Missouri,MOBS-GLEAM_COVID,163,131,31.8,4,eligible
29,Missouri,UCLA-SuEIR,43,131,31.8,4,eligible
29,Missouri,USC-SI_kJalpha,104,131,31.8,4,eligible
30,Montana,Covid19Sim-Simulator,16,22,4.1,5.5,eligible
30,Montana,CU-select,24,22,4.1,5.5,eligible
30,Montana,GT-DeepCOVID,26,22,4.1,5.5,eligible
30,Montana,IHME-CurveFit,28,22,4.1,5.5,eligible
30,Montana,JHU_IDD-CovidSP,16,22,4.1,5.5,eligible
30,Montana,JHUAPL-Bucky,20,22,4.1,5.5,eligible
30,Montana,JHUAPL-Gecko,16,22,4.1,5.5,eligible
30,Montana,Karlen-pypm,18,22,4.1,5.5,eligible
30,Montana,LANL-GrowthRate,15,22,4.1,5.5,eligible
30,Montana,MOBS-GLEAM_COVID,25,22,4.1,5.5,eligible
30,Montana,USC-SI_kJalpha,20,22,4.1,5.5,eligible
31,Nebraska,CU-select,27,27,6.6,0.2,eligible
31,Nebraska,Google_Harvard-CPF,10,27,6.6,0.2,eligible
31,Nebraska,GT-DeepCOVID,26,27,6.6,0.2,eligible
31,Nebraska,IHME-CurveFit,17,27,6.6,0.2,eligible
31,Nebraska,JHU_IDD-CovidSP,31,27,6.6,0.2,eligible
31,Nebraska,JHUAPL-Bucky,24,27,6.6,0.2,eligible
31,Nebraska,JHUAPL-Gecko,27,27,6.6,0.2,eligible
31,Nebraska,Karlen-pypm,22,27,6.6,0.2,eligible
31,Nebraska,LANL-GrowthRate,14,27,6.6,0.2,eligible
31,Nebraska,MOBS-GLEAM_COVID,21,27,6.6,0.2,eligible
31,Nebraska,USC-SI_kJalpha,22,27,6.6,0.2,eligible
32,Nevada,Covid19Sim-Simulator,155,96,22.3,6.5,eligible
32,Nevada,CU-select,82,96,22.3,6.5,eligible
32,Nevada,Google_Harvard-CPF,14,96,22.3,6.5,eligible
32,Nevada,IHME-CurveFit,85,96,22.3,6.5,eligible
32,Nevada,JHU_IDD-CovidSP,33,96,22.3,6.5,eligible
32,Nevada,JHUAPL-Bucky,99,96,22.3,6.5,eligible
32,Nevada,JHUAPL-Gecko,77,96,22.3,6.5,eligible
32,Nevada,Karlen-pypm,61,96,22.3,6.5,eligible
32,Nevada,LANL-GrowthRate,60,96,22.3,6.5,eligible
32,Nevada,MOBS-GLEAM_COVID,79,96,22.3,6.5,eligible
32,Nevada,USC-SI_kJalpha,71,96,22.3,6.5,eligible
33,New Hampshire,Covid19Sim-Simulator,31,19,5.8,-3.8,eligible
33,New Hampshire,CU-select,18,19,5.8,-3.8,eligible
33,New Hampshire,Google_Harvard-CPF,5,19,5.8,-3.8,eligible
33,New Hampshire,GT-DeepCOVID,18,19,5.8,-3.8,eligible
33,New Hampshire,IHME-CurveFit,8,19,5.8,-3.8,eligible
33,New Hampshire,JHU_IDD-CovidSP,33,19,5.8,-3.8,eligible
33,New Hampshire,JHUAPL-Bucky,18,19,5.8,-3.8,eligible
33,New Hampshire,JHUAPL-Gecko,15,19,5.8,-3.8,eligible
33,New Hampshire,Karlen-pypm,14,19,5.8,-3.8,eligible
33,New Hampshire,LANL-GrowthRate,15,19,5.8,-3.8,eligible
33,New Hampshire,MOBS-GLEAM_COVID,23,19,5.8,-3.8,eligible
33,New Hampshire,UCLA-SuEIR,9,19,5.8,-3.8,eligible
33,New Hampshire,USC-SI_kJalpha,19,19,5.8,-3.8,eligible
34,New Jersey,Covid19Sim-Simulator,485,327,42.3,157.3,eligible
34,New Jersey,CU-select,298,327,42.3,157.3,eligible
34,New Jersey,IHME-CurveFit,167,327,42.3,157.3,eligible
34,New Jersey,JHU_IDD-CovidSP,195,327,42.3,157.3,eligible
34,New Jersey,JHUAPL-Bucky,273,327,42.3,157.3,eligible
34,New Jersey,JHUAPL-Gecko,304,327,42.3,157.3,eligible
34,New Jersey,Karlen-pypm,252,327,42.3,157.3,eligible
34,New Jersey,LANL-GrowthRate,235,327,42.3,157.3,eligible
34,New Jersey,MOBS-GLEAM_COVID,297,327,42.3,157.3,eligible
34,New Jersey,UCLA-SuEIR,238,327,42.3,157.3,eligible
34,New Jersey,USC-SI_kJalpha,280,327,42.3,157.3,eligible
35,New Mexico,Covid19Sim-Simulator,63,59,16,-5.5,eligible
35,New Mexico,CU-select,60,59,16,-5.5,eligible
35,New Mexico,Google_Harvard-CPF,14,59,16,-5.5,eligible
35,New Mexico,GT-DeepCOVID,78,59,16,-5.5,eligible
35,New Mexico,IHME-CurveFit,57,59,16,-5.5,eligible
35,New Mexico,JHU_IDD-CovidSP,32,59,16,-5.5,eligible
35,New Mexico,JHUAPL-Bucky,43,59,16,-5.5,eligible
35,New Mexico,JHUAPL-Gecko,45,59,16,-5.5,eligible
35,New Mexico,Karlen-pypm,54,59,16,-5.5,eligible
35,New Mexico,LANL-GrowthRate,36,59,16,-5.5,eligible
35,New Mexico,MOBS-GLEAM_COVID,33,59,16,-5.5,eligible
35,New Mexico,UCLA-SuEIR,14,59,16,-5.5,eligible
35,New Mexico,USC-SI_kJalpha,57,59,16,-5.5,eligible
36,New York,Covid19Sim-Simulator,1171,844,103.6,430.1,eligible
36,New York,CU-select,713,844,103.6,430.1,eligible
36,New York,GT-DeepCOVID,735,844,103.6,430.1,eligible
36,New York,IHME-CurveFit,593,844,103.6,430.1,eligible
36,New York,JHU_IDD-CovidSP,559,844,103.6,430.1,eligible
36,New York,JHUAPL-Bucky,881,844,103.6,430.1,eligible
36,New York,JHUAPL-Gecko,796,844,103.6,430.1,eligible
36,New York,Karlen-pypm,583,844,103.6,430.1,eligible
36,New York,LANL-GrowthRate,483,844,103.6,430.1,eligible
36,New York,MOBS-GLEAM_COVID,705,844,103.6,430.1,eligible
36,New York,UCLA-SuEIR,759,844,103.6,430.1,eligible
36,New York,USC-SI_kJalpha,656,844,103.6,430.1,eligible
37,North Carolina,Covid19Sim-Simulator,439,267,52.7,55.8,eligible
37,North Carolina,CU-select,338,267,52.7,55.8,eligible
37,North Carolina,GT-DeepCOVID,291,267,52.7,55.8,eligible
37,North Carolina,IHME-CurveFit,168,267,52.7,55.8,eligible
37,North Carolina,JHU_IDD-CovidSP,278,267,52.7,55.8,eligible
37,North Carolina,JHUAPL-Bucky,292,267,52.7,55.8,eligible
37,North Carolina,JHUAPL-Gecko,179,267,52.7,55.8,eligible
37,North Carolina,Karlen-pypm,252,267,52.7,55.8,eligible
37,North Carolina,LANL-GrowthRate,161,267,52.7,55.8,eligible
37,North Carolina,MOBS-GLEAM_COVID,273,267,52.7,55.8,eligible
37,North Carolina,UCLA-SuEIR,84,267,52.7,55.8,eligible
37,North Carolina,USC-SI_kJalpha,252,267,52.7,55.8,eligible
38,North Dakota,Covid19Sim-Simulator,6,7,3.3,-5.8,eligible
